,CoinURL
506,/consensus-magazine/2023/04/20/imagining-the-future-ai-and-web3-can-build/
507,/markets
508,/markets/2023/04/20/radixs-xrd-token-beats-wider-crypto-market-with-176-surge-in-a-month/
509,/markets
510,/markets/2023/04/20/crypto-options-exchange-deribit-announces-zero-fee-spot-market/
511,/markets
512,/markets/2023/04/20/first-mover-asia-were-still-missing-good-web3-games-bitcoin-swoons-below-29k/
513,/tech
514,/tech/2023/04/19/trezor-model-t-gets-bitcoin-privacy-upgrade-with-new-coinjoin-feature/
515,/business
516,/business/2023/04/19/tesla-made-no-changes-to-bitcoin-holdings-in-first-quarter/
517,/videos
518,/video/bitcoin-inches-toward-dollar29k-amid-sell-off-pressures/
519,/markets
520,/markets/2023/04/19/bitcoin-hovers-near-293k-after-binance-sell-order-uk-inflation-data/
521,/videos
522,/video/how-gridless-uses-bitcoin-mining-to-power-rural-africa/
523,/tv/all-about-bitcoin
524,/tv/all-about-bitcoin/bitcoin-retreats-toward-29k-gridless-co-founder-on-bringing-bitcoin-mining-to-rural-africa/
525,/tech
526,/tech/2023/04/19/bitcoin-core-developer-dhruvkaran-mehta-steps-away-teases-new-startup-idea/
527,/videos
528,/video/intel-ending-production-of-its-bitcoin-mining-chip-series/
529,/business
530,/business/2023/04/19/valuations-and-ma-show-things-arent-so-bad-for-crypto/
531,/consensus-magazine
532,/consensus-magazine/2023/04/19/olaf-carlson-wee-crypto-is-the-great-wealth-redistribution-machine/
533,/web3
534,/web3/2023/04/19/soulja-boy-has-reportedly-been-cranking-out-promotions-for-scam-nft-projects/
535,/es/markets
536,/es/markets/2023/04/19/las-solicitudes-de-retiros-de-ether-ahora-tienen-una-espera-de-casi-17-dias/
537,/tv/the-hash
538,/tv/the-hash/upcoming-the-hash-episode-10/
539,/tech
540,/tech/2023/04/19/what-chatgpt-thinks-about-digital-assets/
541,/business
542,/business/2023/04/19/bitcoin-miner-mawson-to-sell-texas-sites-for-85m-to-singapore-fund-manager/
543,/tv/first-mover
544,/tv/first-mover/bitcoin-drops-below-30k-in-sudden-sell-off-sec-chair-gensler-declines-to-say-if-ether-is-a-security/
545,/markets
546,/markets/2023/04/19/first-mover-americas-bitcoin-slides-toward-29k/
547,/tech
548,/tech/2023/04/19/coindesk-winds-down-validator-zelda-as-ethereum-enables-staking-withdrawals/
549,/markets
550,/markets/2023/04/19/institutions-flock-to-ether-after-shapella-upgrade/
551,/podcasts/
552,/podcasts/markets-daily/bitcoin-should-be-central-to-regulation-of-digital-assets/
553,/markets
554,/markets/2023/04/19/bitcoin-drops-1000-in-15-minutes-longs-make-98-of-liquidations/
555,/policy
556,/policy/2023/04/19/sec-chair-gensler-declines-to-say-if-ether-is-a-security-in-contentious-congressional-hearing/
557,/markets
558,/markets/2023/04/19/microstrategys-bitcoin-holding-doesnt-necessarily-pose-a-concentration-risk-bernstein/
559,/markets
560,/markets/2023/04/19/first-mover-asia-bitcoin-rally-stalls-above-30k-ether-hits-21k/
561,/videos
562,/video/machankura-lets-africans-use-bitcoin-with-basic-mobile-phones/
563,/videos
564,/video/bitcoin-reclaims-dollar30k-whats-next/
565,/tv/all-about-bitcoin
566,/tv/all-about-bitcoin/bitcoin-retakes-30k-machankura-founder-on-africas-crypto-scene/
567,/tech
568,/tech/2023/04/18/ethereum-unstaking-requests-now-face-about-a-17-day-wait/
569,/tech
570,/tech/2023/04/18/intel-discontinues-bitcoin-mining-chip-series/
571,/consensus-magazine
572,/consensus-magazine/2023/04/18/bitcoins-store-of-value-narrative-is-real-but-not-a-price-mover/
573,/business
574,/business/2023/04/18/bitcoin-financial-services-firm-unchained-capital-raises-60m/
575,/es/markets
576,/es/markets/2023/04/18/el-mayor-ciclo-alcista-de-criptomonedas-ya-llego-segun-bernstein/
577,/consensus-magazine
578,/consensus-magazine/2023/04/18/a-technologists-approach-to-explaining-what-crypto-fixes/
579,/tv/first-mover
580,/tv/first-mover/coinbase-ceo-leaves-door-open-to-relocating-bitcoin-reclaims-30k/
581,/markets
582,/markets/2023/04/18/first-mover-americas-bitcoin-regains-30k-as-alts-heat-up/
583,/podcasts/
584,/podcasts/markets-daily/qa-corner-tues/
585,/markets
586,/markets/2023/04/18/lesser-known-bitcoin-indicator-flips-positive-after-18-months/
587,/business
588,/business/2023/04/18/coinbase-could-move-away-from-us-if-no-regulatory-clarity-ceo-brian-armstrong/
589,/podcasts/
590,/podcasts/crypto-crooks/lunacy-episode-5-between-the-moon-and-montenegro-do-kwon-goes-to-jail/
591,/markets
592,/markets/2023/04/18/the-biggest-crypto-bull-cycle-is-upon-us-bernstein/
593,/markets
594,/markets/2023/04/18/pepe-the-frog-memecoins-rocket-as-crypto-twitter-moves-over-doge-obsession/
595,/markets
596,/markets/2023/04/18/first-mover-asia-bitcoin-settles-in-below-295k-as-appeal-of-riskier-assets-lessens/
597,/markets
598,/markets/2023/04/18/bitcoin-surge-parallels-price-movement-in-2019-analyst/
599,/tech
600,/tech/2023/04/18/microstrategys-saylor-integrates-bitcoin-lightning-address-into-corporate-email/
601,/policy
602,/policy/2023/04/17/ryuk-ransomware-gangs-crypto-broker-gets-light-sentence-after-a-guilty-plea/
603,/markets
604,/markets/2023/04/17/exchanges-receive-375m-influx-of-ether-since-shanghai-upgrade-as-price-hits-11-month-high/
605,/consensus-magazine
606,/consensus-magazine/2023/04/17/nervous-about-crypto-taxes-donate-your-profitable-holdings-instead/
607,/videos
608,/video/how-bitcoin-beachs-pioneering-circular-economy-aims-to-make-a-global-impact/
609,/videos
610,/video/bitcoin-falls-below-dollar30k-amid-dollar-jump-mixed-q1-earnings/
611,/videos
612,/video/us-house-committee-publishes-draft-stablecoin-bill-cme-to-add-new-crypto-offerings/
613,/tv/all-about-bitcoin
614,/tv/all-about-bitcoin/bitcoin-sinks-below-30k-inside-el-salvadors-bitcoin-beach/
615,/es/tech
616,/es/tech/2023/04/17/crypto-projects-to-watch-2023-introduction-and-list/
617,/markets
618,/markets/2023/04/17/bitcoin-sinks-below-30k-amid-dollar-jump-mixed-q1-earnings/
619,/consensus-magazine
620,/consensus-magazine/2023/04/17/us-stablecoin-bill-picks-winners-and-losers/
621,/web3
622,/web3/2023/04/17/nftnyc-was-calm-but-side-events-stirred-drama/
623,/podcasts/
624,/podcasts/markets-daily/qa-corner-fedcoin-vs-bitcoin-vs-cbdcs/
625,/business
626,/business/2023/04/17/crypto-investments-see-positive-flows-for-fourth-consecutive-week-coinshares/
627,/es/markets
628,/es/markets/2023/04/17/la-fuerte-suba-del-precio-de-ether-continuaria-hasta-fin-de-mes-segun-coinbase/
629,/videos
630,/video/bitcoin-stays-afloat-while-solana-rallies/
631,/videos
632,/video/bitcoin-could-peak-at-dollar45k-next-month-k33-research-analyst/
633,/business
634,/business/2023/04/17/cme-to-add-daily-expiries-on-bitcoin-and-ether-futures-options-contracts/
635,/business
636,/business/2023/04/17/stablecoins-gain-traction-as-inflationary-shield-in-latin-america-europe-also-sees-growth/
637,/markets
638,/markets/2023/04/17/bitcoin-ether-see-bull-breather-as-higher-bond-yields-support-dollar-defi-market-dominance-steady/
639,/consensus-magazine
640,/consensus-magazine/2023/04/17/crypto-projects-to-watch-2023-introduction-and-list/
641,/markets
642,/markets/2023/04/17/first-mover-americas-ether-holds-above-2k/
643,/consensus-magazine
644,/consensus-magazine/2023/04/17/btq/
645,/consensus-magazine
646,/consensus-magazine/2023/04/17/fedi-community-based-custody-solution/
647,/consensus-magazine
648,/consensus-magazine/2023/04/17/send-globally-crypto-remittance-service/
649,/consensus-magazine
650,/consensus-magazine/2023/04/17/nostr-decentralized-social-media/
651,/consensus-magazine
652,/consensus-magazine/2023/04/17/gridless-mining-extends-power-in-africa/
653,/consensus-magazine
654,/consensus-magazine/2023/04/17/machankura-bitcoin-wallet-without-smartphones-internet/
655,/consensus-magazine
656,/consensus-magazine/2023/04/17/starknet-integrates-account-abstraction/
657,/consensus-magazine
658,/consensus-magazine/2023/04/17/bitcoin-beach-circular-economy/
659,/markets
660,/markets/2023/04/17/ethers-strong-price-action-may-continue-until-the-end-of-the-month-coinbase/
661,/markets
662,/markets/2023/04/17/bitcoin-could-peak-at-45k-in-may-analyst-says/
663,/business
664,/business/2023/04/17/coindesk-indices-joins-with-luno-to-help-south-african-users-track-crypto-investment-bundles/
665,/markets
666,/markets/2023/04/17/first-mover-asia-ether-price-hits-fresh-11-month-high/
667,/podcasts/
668,/podcasts/the-breakdown-with-nlw/the-latest-new-york-times-bitcoin-mining-hit-piece-is-a-monument-to-intellectual-laziness/
669,/podcasts/
670,/podcasts/markets-daily/weekend-story-the-new-york-times-skewed-bitcoin-mining-expose-reveals-blatant-bias/
671,/podcasts/
672,/podcasts/coindesk-podcast-network/headlines-top-stories-of-the-week-04-10-23/
673,/markets
674,/markets/2023/04/14/trueusds-bitcoin-trading-volume-nears-tethers-on-binance-but-traders-hesitate-to-use-the-token/
675,/markets
676,/markets/2023/04/14/bitcoin-is-the-boring-old-grandpa-right-now-compared-to-ether-dexterity-capital-manager-partner/
677,/markets
678,/markets/2023/04/14/bitcoin-holds-steady-near-305k-ether-circles-around-21k/
679,/markets
680,/markets/2023/04/14/bitcoin-ether-turn-upward-in-a-busy-week-of-ethereum-and-inflation-news/
681,/videos
682,/video/breaking-down-bitcoin-marketplace-paxfuls-unraveling/
683,/tv/all-about-bitcoin
684,/tv/all-about-bitcoin/bitcoin-clings-to-30k-is-ether-outshining-bitcoin/
685,/business
686,/business/2023/04/14/avalanche-surges-to-6-month-high-in-daily-active-addresses/
687,/consensus-magazine
688,/consensus-magazine/2023/04/14/web2s-lesson-for-ai-decentralize-to-protect-humanity/
689,/podcasts/
690,/podcasts/markets-daily/crypto-update-ether-price-swings-upward-after-ethereum-upgrade-but-what-about-the-future/
691,/tv/the-hash
692,/tv/the-hash/upcoming-the-hash-episode-9/
693,/policy
694,/policy/2023/04/14/sweden-drives-final-nail-into-its-bitcoin-mining-industry-with-tax-hike/
695,/videos
696,/video/ethereum-hits-new-milestone-after-successful-upgrade/
697,/videos
698,/video/ether-steals-the-show-after-shanghai-upgrade-tops-dollar21k/
699,/business
700,/business/2023/04/14/bitcoin-miner-bitdeer-stock-slumps-nearly-30-at-trading-debut/
701,/tech
702,/tech/2023/04/14/onramp-launches-first-spot-bitcoin-trust-with-multi-party-custody/
703,/markets
704,/markets/2023/04/14/first-mover-americas-ether-steals-the-show-alts-follow-suit/
705,/markets
706,/markets/2023/04/14/g4-central-bank-balance-sheets-look-to-have-troughed/
707,/business
708,/business/2023/04/14/hashkey-group-to-debut-regulated-exchange-in-second-quarter/
709,/business
710,/business/2023/04/14/crypto-exchange-bitrue-drained-of-23m-in-hack-of-ether-shiba-inu-other-tokens/
711,/markets
712,/markets/2023/04/14/ether-options-trading-volume-surpasses-bitcoin-as-shanghai-upgrade-drives-demand-for-bullish-bets/
713,/markets
714,/markets/2023/04/14/first-mover-asia-ether-climbs-over-21k-to-further-its-post-ethereum-shanghai-upgrade-surge/
715,/markets
716,/markets/2023/04/13/ethers-post-shanghai-rally-knocks-bitcoin-dominance-from-21-month-high/
717,/markets
718,/markets/2023/04/13/ether-price-swings-upward-after-ethereum-upgrade-but-what-about-the-future/
719,/markets
720,/markets/2023/04/13/ether-jumps-above-2k-a-day-after-ethereum-shanghai-upgrade/
721,/videos
722,/video/bitcoins-new-mood-ring/
723,/videos
724,/video/could-bitcoin-exceed-dollar1m-by-2030/
725,/videos
726,/video/ark-invest-crypto-lead-on-the-future-of-bitcoin/
727,/videos
728,/video/the-bitcoin-mining-energy-debate/
729,/markets
730,/markets/2023/04/13/bitcoin-miner-stocks-continue-torrid-run-as-30k-level-holds/
731,/consensus-magazine
732,/consensus-magazine/2023/04/13/privacy-preserving-payments-shouldnt-be-niche-monero-dev-justin-ehrenhofer-says/
733,/tv/all-about-bitcoin
734,/tv/all-about-bitcoin/ark-invest-crypto-lead-on-bitcoin-outlook-the-bitcoin-energy-debate/
735,/consensus-magazine
736,/consensus-magazine/2023/04/13/regulations-digital-assets-lawmakers/
737,/consensus-magazine
738,/consensus-magazine/2023/04/13/why-didnt-you-sell-the-news-of-ethereums-shanghai-upgrade/
739,/consensus-magazine
740,/consensus-magazine/2023/04/13/new-1099-da-reporting-creates-more-headaches-for-taxpayers/
741,/markets
742,/markets/2023/04/13/coindesk-indices-unveils-bitcoin-trend-indicator/
743,/tech
744,/tech/2023/04/13/ethereum-unstaking-requests-pile-up-after-shanghai-upgrade-now-at-2-week-wait/
745,/tv/the-hash
746,/tv/the-hash/a-bitcoin-whale-makes-big-move-etoro-partners-with-twitter-to-offer-direct-crypto-trading/
747,/videos
748,/video/coindesk-indices-launches-bitcoin-trend-indicator/
749,/podcasts/
750,/podcasts/markets-daily/crypto-update-ethers-surge-eus-mica-law-twitter-integrated-trading-and-ftxs-recovery/
751,/business
752,/business/2023/04/13/financial-advisors-next-value-proposition-preparation-for-a-digital-asset-future/
753,/policy
754,/policy/2023/04/13/london-stock-exchange-unit-to-clear-bitcoin-index-futures-options/
755,/consensus-magazine
756,/consensus-magazine/2023/04/13/dokwon-korea-terra/
757,/markets
758,/markets/2023/04/13/first-mover-americas-bitcoin-soars-past-30k/
759,/podcasts/
760,/podcasts/carpe-consensus/paxfuls-fall-questions-in-the-peer-to-peer-bitcoin-exchanges-demise/
761,/business
762,/business/2023/04/13/dogecoin-surges-58-as-traders-anticipate-elon-musks-next-move/
763,/markets
764,/markets/2023/04/13/ether-rallies-to-2k-after-shanghai-upgrade-outshines-bitcoin/
765,/business
766,/business/2023/04/13/etoro-to-offer-crypto-trading-directly-to-twitter-users/
767,/markets
768,/markets/2023/04/13/first-mover-asia-major-cryptos-remain-unstirred-by-inflation-data-ethereum-shanghai-fork/
769,/tech
770,/tech/2023/04/12/ethereums-shanghai-upgrade-activates-starting-new-era-of-staking-withdrawals/
771,/markets
772,/markets/2023/04/12/bitcoin-bulls-bears-wrestle-amid-hopeful-signs-in-latest-inflation-data/
773,/podcasts/
774,/podcasts/coindesk-podcast-network/not-a-surprise-that-warren-buffett-still-hates-bitcoin-is-us-losing-its-edge-in-crypto/
775,/videos
776,/video/understanding-why-chinas-credit-impulse-index-matters-to-bitcoin/
777,/videos
778,/video/texas-bill-limiting-bitcoin-miners-participation-in-demand-response-programs-passes-another-hurdle/
779,/videos
780,/video/bitcoin-hovers-around-dollar30k-rallies-80percent-in-2023/
781,/tv/all-about-bitcoin
782,/tv/all-about-bitcoin/ftx-attorney-says-crypto-exchange-could-reopen-bitcoin-hovers-around-30k/
783,/podcasts/
784,/podcasts/markets-daily/crypto-update-the-fed-anticipates-mild-recession-wyoming-backs-custodia-bank-and-what-to-expect-on-ethereums-upgrade/
785,/markets
786,/markets/2023/04/12/bitcoin-hovers-around-30k-ether-holds-above-19k-ahead-of-shapella-upgrade/
787,/policy
788,/policy/2023/04/12/texas-senate-passes-bill-to-limit-bitcoin-miners-participation-in-demand-response-programs/
789,/es/policy
790,/es/policy/2023/04/12/la-comision-nacional-de-valores-de-argentina-aprobo-un-futuro-de-bitcoin/
791,/consensus-magazine
792,/consensus-magazine/2023/04/12/everything-you-need-to-know-about-ethereums-big-upgrade/
793,/videos
794,/video/jpmorgan-says-us-banking-crisis-may-be-vindication-for-crypto-ecosystem/
795,/es/tech
796,/es/tech/2023/04/12/actualizacion-shanghai-de-ethereum-una-guia-de-encuentros-y-herramientas-blockchain-para-seguir-el-evento/
797,/markets
798,/markets/2023/04/12/large-bitcoin-investor-sent-330m-of-btc-to-exchange-before-price-dropped-below-30k-blockchain-data/
799,/business
800,/business/2023/04/12/could-bitcoin-be-the-greatest-esg-investment-of-all-time/
801,/tv/the-hash
802,/tv/the-hash/surprise-warren-buffett-still-hates-bitcoin-is-us-losing-its-edge-in-crypto/
803,/markets
804,/markets/2023/04/12/a-technical-analysts-take-on-crypto/
805,/policy
806,/policy/2023/04/12/argentinas-national-securities-commission-approves-bitcoin-futures/
807,/videos
808,/video/bitcoin-rally-continues-solana-jumps-as-saga-release-anticipated/
809,/markets
810,/markets/2023/04/12/first-mover-americas-bitcoin-soars-past-30k/
811,/videos
812,/video/casa-ceo-on-self-custody-in-wake-of-ftx-collapse/
813,/videos
814,/video/bitcoin-remains-above-dollar30k-following-march-cpi-report/
815,/business
816,/business/2023/04/12/billionaire-warren-buffett-calls-bitcoin-a-gambling-token/
817,/tv/first-mover
818,/tv/first-mover/ethereums-shanghai-upgrade-looms-bitcoins-30k-breakthrough/
819,/consensus-magazine
820,/consensus-magazine/2023/04/12/the-ai-pause-proposal-is-deceptive-and-alarmingly-hazardous/
821,/business
822,/business/2023/04/12/us-cpi-inflation-rises-01-in-march-slower-than-forecasts-for-02/
823,/markets
824,/markets/2023/04/12/ether-bitcoin-ratio-likely-to-drop-after-shapella-qcp-capital/
825,/markets
826,/markets/2023/04/12/crypto-analysts-split-on-ether-market-trends-after-ethereums-shanghai-upgrade/
827,/markets
828,/markets/2023/04/12/glassnode-estimates-300m-ether-may-be-sold-after-shanghai-upgrade/
829,/markets
830,/markets/2023/04/12/as-bitcoin-open-interest-surges-to-highest-level-since-ftx-crash-trading-firm-sees-bullish-signs/
831,/markets
832,/markets/2023/04/12/here-is-what-analysts-are-saying-about-the-ethereum-blockchains-shanghai-upgrade/
833,/markets
834,/markets/2023/04/12/chinas-credit-impulse-is-picking-up-heres-why-it-matters-to-bitcoin/
835,/business
836,/business/2023/04/12/us-banking-crisis-may-be-vindication-for-crypto-ecosystem-jpmorgan/
837,/business
838,/business/2023/04/12/ftx-will-receive-all-of-ren-protocols-pegged-assets-including-bitcoin-and-dogecoin/
839,/markets
840,/markets/2023/04/12/bitcoin-slips-under-30k-ether-staking-tokens-take-a-beating-ahead-of-shapella-upgrade/
841,/markets
842,/markets/2023/04/12/first-mover-asia-does-bitcoin-at-30k-really-matter/
843,/coindesk-indices
844,/coindesk-indices/2023/02/07/award-winning-wealth-advisor-confident-about-clients-investing-in-crypto/
845,/business
846,/business/2023/04/12/metalpha-launches-grayscale-based-digital-asset-fund/
847,/markets
848,/markets/2023/04/11/bitcoin-holds-firm-above-30k-ether-hovers-near-19k-ahead-of-cpi-shapella-upgrade/
849,/tech
850,/tech/2023/04/11/ethereums-shanghai-upgrade-heres-our-guide-to-watch-parties-blockchain-tools/
851,/consensus-magazine
852,/consensus-magazine/2023/04/11/crypto-consensus-bitcoin/
853,/markets
854,/markets/2023/04/11/bitcoin-cracks-30k-but-for-how-long/
855,/business
856,/business/2023/04/11/crypto-miner-core-scientific-appoints-new-president/
857,/videos
858,/video/texas-blockchain-council-president-on-state-of-bitcoin-mining/
859,/videos
860,/video/bitcoin-breaks-through-the-dollar30k-threshold-whats-next/
861,/policy
862,/policy/2023/04/11/el-salvador-grants-first-digital-asset-license-to-bitfinex/
863,/podcasts/
864,/podcasts/the-breakdown-with-nlw/bitcoins-rally-to-30k-being-driven-by-good-old-fashioned-spot-btc-buying/
865,/tv/all-about-bitcoin
866,/tv/all-about-bitcoin/bitcoin-breaks-through-the-30k-threshold-bitcoin-mining-debate-heats-up/
867,/markets
868,/markets/2023/04/11/riot-platforms-and-marathon-digital-lead-crypto-stock-gains-as-bitcoin-settles-in-above-30k/
869,/consensus-magazine
870,/consensus-magazine/2023/04/11/the-new-york-times-skewed-bitcoin-mining-expose-reveals-blatant-bias/
871,/podcasts/
872,/podcasts/markets-daily/crypto-update-bitcoins-resurgence-ethereums-upgrade-and-the-feds-monetary-policy-a-complex-crypto-economic-landscape/
873,/web3
874,/web3/2023/04/11/former-bitcoin-core-developer-says-nft-market-is-pleasantly-down-to-earth-again/
875,/videos
876,/video/crypto-related-stocks-soar-as-bitcoin-price-hits-10-month-high/
877,/consensus-magazine
878,/consensus-magazine/2023/04/11/ethereums-shanghai-upgrade-will-permanently-alter-eth-economics/
879,/tv/the-hash
880,/tv/the-hash/crypto-related-stocks-spike-on-bitcoins-price-rally-sec-is-beefing-up-with-lawyers-for-crypto-crackdown/
881,/videos
882,/video/nft-market-is-pleasantly-down-to-earth-former-bitcoin-core-developer-jeff-garzik/
883,/videos
884,/video/bitcoin-breaks-above-dollar30k-next-key-catalyst-to-watch/
885,/videos
886,/video/bitcoin-breaks-above-dollar30000-as-ether-solana-gain/
887,/videos
888,/video/former-bitcoin-core-developer-jeff-garzik-on-future-of-web3-and-entertainment/
889,/consensus-magazine
890,/consensus-magazine/2023/04/11/crypto-q1-2023-performance-recap/
891,/videos
892,/video/bitcoin-breaking-above-dollar30k-was-a-significant-barrier-analyst/
893,/podcasts/
894,/podcasts/the-breakdown-with-nlw/announcing-the-breakdown-network-and-bitcoin-builders/
895,/business
896,/business/2023/04/11/cleanspark-buys-1449m-of-bitcoin-mining-rigs-to-double-its-hashrate/
897,/tv/first-mover
898,/tv/first-mover/bitcoin-tops-30k-for-first-time-since-june-2022-crypto-adoption-in-middle-east-and-north-africa/
899,/markets
900,/markets/2023/04/11/first-mover-americas-bitcoin-soars-past-30k/
901,/markets
902,/markets/2023/04/11/xrp-rally-led-by-retail-investors-kaiko/
903,/markets
904,/markets/2023/04/11/bitcoin-not-ether-is-becoming-more-dominant-in-crypto-market-ahead-of-ethereums-shanghai-upgrade/
905,/markets
906,/markets/2023/04/11/aptos-bumps-ahead-of-50m-token-unlock-which-may-add-selling-pressure/
907,/markets
908,/markets/2023/04/11/bitcoin-shorts-take-on-87-of-futures-liquidations-as-btc-crosses-30k/
909,/markets
910,/markets/2023/04/11/bitcoin-price-ticker-goes-live-on-chinas-douyin-app/
911,/markets
912,/markets/2023/04/11/first-mover-asia-arthur-hayes-sees-a-balkanization-of-finance-coming-soon-as-crypto-rallies/
913,/business
914,/business/2023/04/11/bitcoin-breaks-above-30k-for-first-time-since-june-2022/
915,/markets
916,/markets/2023/04/10/bitcoin-approaches-30k-reaching-highest-price-since-june/
917,/podcasts/
918,/podcasts/coindesk-podcast-network/bitcoin-mining-impact-debate-resurfaces-sushiswap-exploit-leads-to-33m-theft/
919,/markets
920,/markets/2023/04/10/crypto-related-stocks-surge-as-bitcoin-price-hits-highest-since-june-2022/
921,/es/business
922,/es/business/2023/04/10/drogas-despidos-caprichosos-y-fundadores-enfrentados-detras-del-desmoronamiento-del-marketplace-de-bitcoin-paxful/
923,/videos
924,/video/debate-over-the-environmental-impact-of-bitcoin-mining-escalates/
925,/tv/the-hash
926,/tv/the-hash/bitcoin-mining-impact-debate-resurfaces-sushiswap-exploit-leads-to-33m-theft/
927,/podcasts/
928,/podcasts/markets-daily/crypto-update-bitcoin-consolidates-as-bank-lending-drops-most-on-record/
929,/markets
930,/markets/2023/04/10/bitcoin-faces-low-risk-of-liquidations-induced-price-volatility-after-70-surge/
931,/markets
932,/markets/2023/04/10/first-mover-asia-is-a-sharp-move-around-the-corner-for-bitcoin-and-ether/
933,/podcasts/
934,/podcasts/markets-daily/weekend-story-bitcoin-and-the-changing-definition-of-safety/
935,/tech
936,/tech/2023/04/08/drugs-erratic-dismissals-and-feuding-founders-behind-bitcoin-marketplace-paxfuls-unraveling/
937,/business
938,/business/2023/04/07/bitcoin-miner-sphere-3d-sues-partner-gryphon-digital/
939,/web3
940,/web3/2023/04/07/opensea-goes-pro-ralph-lauren-takes-crypto/
941,/consensus-magazine
942,/consensus-magazine/2023/04/07/thanks-sam-how-ftx-led-to-worlds-worst-crypto-policy/
943,/business
944,/business/2023/04/07/us-adds-236k-jobs-in-march-versus-forecasts-for-239k/
945,/business
946,/business/2023/04/07/former-bitmex-ceo-arthur-hayes-calls-his-maelstrom-capital-a-very-patient-fund/
947,/markets
948,/markets/2023/04/07/first-mover-asia-bitcoin-is-flat-ether-in-the-red-as-a-long-weekend-begins/
949,/markets
950,/markets/2023/04/06/crypto-investors-unmoved-by-revised-jobless-data/
951,/markets
952,/markets/2023/04/06/ether-holds-near-19k-as-shanghai-fork-approaches/
953,/web3
954,/web3/2023/04/06/from-nakamigos-to-magamigos-the-tricky-relationship-between-the-meme-economy-and-nfts/
955,/videos
956,/video/bitcoin-outlook-ahead-of-ethereums-shapella-upgrade/
957,/videos
958,/video/bitcoin-rewards-app-fold-expands-partnership-with-visa-to-new-regions/
959,/tv/all-about-bitcoin
960,/tv/all-about-bitcoin/bitcoin-hovers-around-28k-ahead-of-march-jobs-report-visa-and-bitcoin-rewards-app-fold-expand-partnership/
961,/es/markets
962,/es/markets/2023/04/06/la-prediccion-de-bitcoin-en-us1m-de-balaji-srinivasan-podria-ser-acertada-pero-espero-que-se-equivoque/
963,/videos
964,/video/the-bitcoin-white-paper-is-hidden-inside-apples-macos/
965,/podcasts/
966,/podcasts/markets-daily/crypto-update-global-economic-crossroads-volatile-job-market-and-accelerating-blockchain-adoption/
967,/es/tech
968,/es/tech/2023/04/06/magic-eden-lanza-un-launchpad-para-creadores-de-nft-ordinals-de-bitcoin/
969,/business
970,/business/2023/04/06/ripples-effect-on-financial-advisors/
971,/tv/the-hash
972,/tv/the-hash/us-treasury-says-defi-threatens-national-security-macos-mystery-over-hidden-bitcoin-white-paper/
973,/web3
974,/web3/2023/04/06/magic-eden-rolls-out-bitcoin-ordinals-nft-creator-launchpad/
975,/videos
976,/video/bitcoin-ordinals-explained-how-to-make-your-first-bitcoin-nft/
977,/videos
978,/video/bitcoin-briefly-loses-its-grip-on-dollar28k/
979,/videos
980,/video/bitcoin-dips-below-dollar28k-ahead-of-us-job-report/
981,/markets
982,/markets/2023/04/06/stablecoin-tethers-market-valuation-nears-record-high-of-83b/
983,/markets
984,/markets/2023/04/06/first-mover-americas-bitcoin-buckles-day-before-us-jobs-report/
985,/markets
986,/markets/2023/04/06/bitcoins-tight-correlation-with-nasdaq-to-sp-500-ratio-muddies-the-safe-haven-narrative/
987,/markets
988,/markets/2023/04/06/jump-in-shiba-inu-breed-themed-tokens-is-unsustainable-warn-crypto-traders/
989,/tech
990,/tech/2023/04/06/hidden-inside-macos-the-bitcoin-whitepaper/
991,/markets
992,/markets/2023/04/06/first-mover-asia-crypto-liquidity-providers-can-be-profitable-by-considering-trade-volume-volatility-other-factors-data-firm-says/
993,/markets
994,/markets/2023/04/05/bitcoin-ether-momentum-traveling-divergent-paths/
995,/markets
996,/markets/2023/04/05/ether-circles-above-19k-as-shanghai-hard-fork-nears/
997,/videos
998,/video/bitcoin-2percent-market-depth/
999,/videos
1000,/video/bugatti-asprey-team-up-to-launch-nft-collection-on-bitcoin/
1001,/videos
1002,/video/us-bitcoin-corp-update-microstrategy-buys-more-bitcoin/
1003,/es/markets
1004,/es/markets/2023/04/05/ether-repunta-su-precio-antes-de-la-actualizacion-shanghai-de-ethereum/
1005,/tv/all-about-bitcoin
1006,/tv/all-about-bitcoin/bitcoin-hovers-around-28k-bugatti-asprey-announce-bitcoin-inscriptions-collection/
1007,/consensus-magazine
1008,/consensus-magazine/2023/04/05/happy-48th-birthday-satoshi-nakamoto/
1009,/es/business
1010,/es/business/2023/04/05/el-banco-de-inversiones-de-brasil-btg-pactual-lanzo-su-stablecoin-respaldada-por-el-dolar/
1011,/consensus-magazine
1012,/consensus-magazine/2023/04/05/is-chief-twit-elon-musk-also-top-doge/
1013,/tech
1014,/tech/2023/04/05/inventor-of-ethereums-erc-20-token-standard-plans-new-blockchain-lukso-for-creative-types/
1015,/podcasts/
1016,/podcasts/markets-daily/crypto-update-ethereums-shanghai-upgrade-and-bitcoins-surge-fuel-crypto-market-momentum/
1017,/markets
1018,/markets/2023/04/05/crypto-investors-why-you-need-to-understand-layer-1-protocols/
1019,/policy
1020,/policy/2023/04/05/us-bitcoin-corp-expected-to-settle-with-city-to-resume-mining-in-niagara-falls/
1021,/videos
1022,/video/bitcoin-holds-steady-at-dollar285k-as-private-sector-hiring-decelerated-in-march/
1023,/videos
1024,/video/texas-bill-limiting-benefits-for-crypto-miners-passes-committee-vote/
